userId,min_above_below,n_total
2134,58,134
2135,15,44
2136,15,48
2137,343,829
2138,27,55
2139,49,108
2140,9,28
2141,9,22
2142,91,239
2143,18,42
2144,48,126
2145,15,43
2146,22,55
2147,155,321
2148,25,54
2149,67,150
2150,15,40
2151,72,236
2152,54,114
2153,9,29
2154,32,96
2155,55,148
2156,17,39
2157,9,26
2158,19,60
2159,33,132
2160,4,43
2161,8,102
2162,78,187
2163,109,236
2164,169,404
2165,16,41
2166,45,116
2167,15,43
2168,101,236
2169,12,26
2170,133,268
2171,10,39
2172,19,46
2173,66,194
2174,11,29
2175,16,38
2176,9,31
2177,45,95
2178,52,109
2179,47,119
2180,25,61
2181,155,462
2182,40,83
2183,49,140
2184,41,159
2185,13,49
2186,25,51
2187,14,37
2188,11,28
2189,54,140
2190,24,69
2191,18,37
2192,32,74
2193,28,69
2194,248,561
2195,10,26
2196,71,149
2197,18,44
2198,7,21
2199,15,35
2200,90,252
2201,138,336
2202,160,361
2203,10,20
2204,26,53
2205,7,24
2206,132,309
2207,24,67
2208,32,100
2209,10,29
2210,11,23
2211,38,77
2212,183,378
2213,14,28
2214,14,38
2215,41,86
2216,102,225
2217,13,28
2218,8,23
2219,11,25
2220,15,37
2221,16,45
2222,29,75
2223,24,64
2224,16,40
2225,24,57
2226,48,122
2227,43,99
2228,12,25
2229,63,167
2230,9,20
2231,25,67
2232,34,85
2233,47,154
2234,13,31
2235,79,201
2236,55,114
2237,24,55
2238,67,143
2239,39,101
2240,18,52
2241,13,38
2242,8,23
2243,15,51
2244,193,437
2245,8,22
2246,8,22
2247,14,29
2248,10,23
2249,46,102
2250,312,640
2251,14,30
2252,14,34
2253,17,36
2254,51,142
2255,142,302
2256,7,29
2257,33,91
2258,97,210
2259,10,26
2260,66,150
2261,12,41
2262,15,41
2263,14,31
2264,29,74
2265,42,160
2266,59,185
2267,18,68
2268,495,1120
2269,8,24
2270,305,686
2271,16,38
2272,7,25
2273,84,191
2274,85,189
2275,18,37
2276,74,170
2277,12,43
2278,15,30
2279,52,147
2280,15,35
2281,8,26
2282,34,82
2283,32,112
2284,18,50
2285,9,22
2286,1,20
2287,9,27
2288,10,24
2289,70,152
2290,106,301
2291,80,174
2292,317,741
2293,29,80
2294,22,45
2295,254,564
2296,10,22
2297,27,74
2298,41,95
2299,12,27
2300,60,168
2301,27,63
2302,21,69
2303,32,70
2304,23,72
2305,57,151
2306,42,135
2307,42,114
2308,12,35
2309,60,174
2310,89,181
2311,37,85
2312,0,38
2313,35,77
2314,12,33
2315,13,31
2316,31,67
2317,110,273
2318,11,37
2319,48,163
2320,67,136
2321,35,94
2322,94,270
2323,380,877
2324,81,174
2325,80,194
2326,52,121
2327,249,514
2328,36,84
2329,3,23
2330,20,43
2331,17,49
2332,30,65
2333,10,22
2334,103,322
2335,56,138
2336,9,21
2337,26,55
2338,421,907
2339,52,140
2340,57,152
2341,15,41
2342,220,454
2343,35,93
2344,8,26
2345,150,340
2346,62,125
2347,11,26
2348,354,776
2349,18,50
2350,16,34
2351,3,26
2352,15,32
2353,56,161
2354,13,27
2355,13,27
2356,21,47
2357,9,27
2358,59,126
2359,9,24
2360,24,63
2361,27,68
2362,13,37
2363,32,108
2364,964,2185
2365,148,317
2366,14,30
2367,10,29
2368,14,33
2369,45,95
2370,220,465
2371,14,28
2372,249,533
2373,16,36
2374,12,26
2375,9,25
2376,47,132
2377,9,20
2378,6,25
2379,7,20
2380,39,85
2381,51,214
2382,123,296
2383,37,116
2384,23,62
2385,21,42
2386,46,123
2387,10,29
2388,68,142
2389,37,114
2390,9,22
2391,19,66
2392,24,50
2393,12,25
2394,15,52
2395,34,75
2396,20,48
2397,11,25
2398,132,271
2399,39,103
2400,10,22
2401,17,52
2402,30,90
2403,8,22
2404,10,25
2405,23,78
2406,255,615
2407,10,28
2408,8,23
2409,58,136
2410,15,33
2411,9,36
2412,22,69
2413,57,119
2414,15,30
2415,7,26
2416,18,44
2417,67,140
2418,42,107
2419,64,229
2420,143,404
2421,1070,2207
2422,314,658
2423,9,27
2424,9,20
2425,22,48
2426,10,25
2427,14,33
2428,112,324
2429,10,26
2430,16,35
2431,12,34
2432,22,47
2433,38,87
2434,29,60
2435,10,20
2436,15,34
2437,11,54
2438,97,269
2439,72,223
2440,5,82
2441,28,70
2442,14,31
2443,138,382
2444,286,610
2445,6,20
2446,25,68
2447,52,119
2448,17,50
2449,25,54
2450,14,29
2451,5,23
2452,10,29
2453,11,24
2454,6,26
2455,10,24
2456,23,56
2457,2,20
2458,24,57
2459,29,71
2460,35,114
2461,8,20
2462,14,31
2463,18,44
2464,18,60
2465,240,655
2466,2,28
2467,10,28
2468,116,393
2469,21,83
2470,35,70
2471,405,1113
2472,43,142
2473,5,20
2474,9,36
2475,86,206
2476,362,747
2477,21,48
2478,8,22
2479,61,167
2480,11,29
2481,29,69
2482,11,30
2483,48,115
2484,29,65
2485,22,54
2486,9,22
2487,9,29
2488,25,52
2489,33,83
2490,10,28
2491,29,61
2492,40,101
2493,45,116
2494,10,29
2495,19,49
2496,27,60
2497,16,44
2498,229,463
2499,188,461
2500,19,47
2501,91,262
2502,273,693
2503,18,43
2504,48,109
2505,36,103
2506,15,48
2507,21,53
2508,47,121
2509,43,98
2510,27,55
2511,13,29
2512,20,52
2513,104,333
2514,6,20
2515,62,139
2516,14,34
2517,23,63
2518,21,55
2519,16,34
2520,46,105
2521,8,22
2522,9,20
2523,82,208
2524,11,27
2525,52,111
2526,47,106
2527,125,372
2528,21,55
2529,468,939
2530,15,42
2531,7,20
2532,30,81
2533,51,104
2534,16,48
2535,209,476
2536,12,37
2537,38,108
2538,22,63
2539,164,452
2540,8,20
2541,13,27
2542,21,50
2543,21,67
2544,40,82
2545,68,138
2546,74,155
2547,34,101
2548,22,68
2549,18,60
2550,30,90
2551,7,23
2552,49,103
2553,9,21
2554,235,562
2555,48,106
2556,217,504
2557,90,249
2558,23,62
2559,8,25
2560,13,37
2561,12,39
2562,72,198
2563,9,21
2564,75,158
2565,34,99
2566,144,401
2567,28,89
2568,14,35
2569,38,95
2570,58,186
2571,11,28
2572,21,56
2573,85,182
2574,15,31
2575,18,42
2576,22,45
2577,105,232
2578,53,132
2579,18,65
2580,18,47
2581,43,97
2582,0,21
2583,32,69
2584,20,42
2585,101,225
2586,121,250
2587,201,467
2588,15,45
2589,81,310
2590,19,41
2591,28,104
2592,13,28
2593,57,148
2594,20,44
2595,20,59
2596,10,22
2597,130,280
2598,88,179
2599,15,42
2600,146,384
2601,126,289
2602,22,47
2603,299,606
2604,23,50
2605,7,26
2606,42,112
2607,162,327
2608,121,279
2609,31,65
2610,23,59
2611,36,82
2612,17,36
2613,44,98
2614,48,140
2615,65,144
2616,22,67
2617,74,148
2618,51,108
2619,193,391
2620,17,63
2621,23,60
2622,123,266
2623,41,116
2624,8,26
2625,16,36
2626,55,116
2627,168,347
2628,54,130
2629,20,41
2630,8,20
2631,13,34
2632,9,32
2633,19,75
2634,29,70
2635,28,60
2636,63,180
2637,103,213
2638,10,20
2639,57,127
2640,28,88
2641,13,31
2642,14,42
2643,19,39
2644,13,35
2645,28,78
2646,85,212
2647,24,77
2648,80,186
2649,39,90
2650,62,139
2651,12,28
2652,14,32
2653,13,28
2654,16,33
2655,22,46
2656,30,78
2657,161,635
2658,12,24
2659,16,40
2660,37,133
2661,77,166
2662,14,33
2663,30,70
2664,10,34
2665,8,23
2666,151,395
2667,68,178
2668,50,150
2669,46,95
2670,48,109
2671,234,515
2672,17,39
2673,31,72
2674,25,76
2675,106,331
2676,38,77
2677,68,143
2678,64,205
2679,85,176
2680,57,137
2681,14,38
2682,35,84
2683,24,59
2684,13,37
2685,146,396
2686,24,84
2687,28,72
2688,10,21
2689,32,68
2690,12,28
2691,89,252
2692,8,22
2693,52,105
2694,34,87
2695,30,75
2696,25,50
2697,73,155
2698,9,22
2699,14,47
2700,12,38
2701,16,36
2702,157,350
2703,43,129
2704,947,2137
2705,12,27
2706,13,32
2707,398,1004
2708,11,23
2709,24,49
2710,8,57
2711,65,138
2712,35,120
2713,44,93
2714,48,103
2715,16,44
2716,100,229
2717,8,25
2718,15,34
2719,20,63
2720,30,72
2721,36,104
2722,111,225
2723,12,27
2724,19,39
2725,160,380
2726,27,81
2727,12,26
2728,98,214
2729,7,24
2730,274,603
2731,48,145
2732,117,249
2733,10,42
2734,38,78
2735,316,785
2736,47,96
2737,9,22
2738,27,59
2739,76,279
2740,158,355
2741,310,975
2742,909,1838
2743,56,149
2744,23,64
2745,42,90
2746,18,48
2747,276,638
2748,183,370
2749,14,36
2750,5,26
2751,24,52
2752,19,46
2753,27,86
2754,14,29
2755,27,61
2756,68,166
2757,100,202
2758,17,51
2759,8,20
2760,8,27
2761,20,71
2762,11,26
2763,71,198
2764,89,204
2765,11,26
2766,35,102
2767,2,383
2768,22,62
2769,91,191
2770,47,113
2771,186,379
2772,72,281
2773,70,164
2774,18,62
2775,85,255
2776,8,25
2777,79,165
2778,23,47
2779,17,35
2780,330,770
2781,27,81
2782,13,28
2783,16,35
2784,78,220
2785,138,340
2786,10,32
2787,53,122
2788,9,20
2789,12,27
2790,29,72
2791,32,74
2792,162,445
2793,87,204
2794,153,433
2795,146,338
2796,242,582
2797,41,84
2798,11,26
2799,130,350
2800,196,444
2801,36,128
2802,8,21
2803,48,107
2804,9,23
2805,169,397
2806,704,1534
2807,5,20
2808,42,94
2809,40,112
2810,521,1092
2811,176,391
2812,7,20
2813,25,50
2814,25,59
2815,8,20
2816,11,33
2817,536,1137
2818,60,189
2819,84,188
2820,91,261
2821,74,244
2822,266,667
2823,45,123
2824,72,144
2825,8,22
2826,13,32
2827,23,57
2828,50,177
2829,288,597
2830,15,39
2831,13,28
2832,424,1051
2833,40,117
2834,250,514
2835,107,229
2836,21,47
2837,309,662
2838,16,42
2839,28,72
2840,12,57
2841,12,29
2842,299,671
2843,12,50
2844,513,1115
2845,20,49
2846,27,66
2847,39,130
2848,7,20
2849,90,183
2850,19,64
2851,97,349
2852,172,346
2853,10,28
2854,210,647
2855,33,76
2856,29,65
2857,8,74
2858,33,81
2859,11,25
2860,262,579
2861,26,53
2862,304,907
2863,18,53
2864,74,161
2865,18,55
2866,22,47
2867,8,22
2868,10,23
2869,12,28
2870,12,26
2871,113,376
2872,12,26
2873,46,116
2874,10,24
2875,17,58
2876,11,34
2877,120,259
2878,25,63
2879,166,376
2880,83,212
2881,17,48
2882,9,22
2883,300,621
2884,11,29
2885,9,39
2886,7,20
2887,56,149
2888,21,42
2889,25,70
2890,103,211
2891,36,105
2892,8,25
2893,23,55
2894,22,61
2895,23,70
2896,14,33
2897,28,75
2898,32,67
2899,240,541
2900,167,339
2901,14,30
2902,12,24
2903,43,158
2904,36,76
2905,33,96
2906,13,29
2907,33,73
2908,11,25
2909,11,24
2910,9,20
2911,15,44
2912,8,25
2913,11,27
2914,15,30
2915,132,304
2916,10,30
2917,10,36
2918,105,224
2919,70,140
2920,13,46
2921,53,160
2922,10,21
2923,34,73
2924,68,154
2925,39,150
2926,34,79
2927,30,80
2928,39,97
2929,23,54
2930,53,115
2931,11,22
2932,20,45
2933,10,21
2934,16,72
2935,9,21
2936,28,59
2937,8,38
2938,61,156
2939,37,97
2940,178,455
2941,113,246
2942,21,60
2943,40,91
2944,341,859
2945,31,66
2946,39,122
2947,37,104
2948,12,26
2949,9,57
2950,10,22
2951,10,23
2952,9,24
2953,13,39
2954,49,166
2955,93,200
2956,52,124
2957,44,140
2958,69,167
2959,10,21
2960,40,129
2961,11,38
2962,374,854
2963,19,43
2964,13,33
2965,29,71
2966,98,235
2967,26,53
2968,56,148
2969,12,28
2970,53,161
2971,17,47
2972,31,66
2973,42,128
2974,20,47
2975,17,44
2976,7,20
2977,18,52
2978,43,122
2979,30,75
2980,94,377
2981,15,35
2982,97,268
2983,11,26
2984,59,119
2985,234,474
2986,25,63
2987,85,192
2988,75,192
2989,7,20
2990,279,811
2991,9,20
2992,9,23
2993,14,31
2994,24,50
2995,176,476
2996,31,76
2997,24,54
2998,88,326
2999,153,332
3000,35,106
3001,205,428
3002,31,64
3003,41,85
3004,13,38
3005,26,91
3006,13,42
3007,53,183
3008,302,816
3009,300,642
3010,24,80
3011,47,99
3012,77,162
3013,236,529
3014,8,25
3015,14,52
3016,117,244
3017,8,20
3018,141,285
3019,23,53
3020,58,124
3021,124,430
3022,25,63
3023,22,53
3024,89,196
3025,8,25
3026,15,30
3027,9,36
3028,10,23
3029,7,25
3030,24,77
3031,15,39
3032,18,59
3033,376,913
3034,13,27
3035,170,403
3036,12,24
3037,34,69
3038,496,1038
3039,15,41
3040,22,49
3041,117,300
3042,0,20
3043,20,64
3044,49,123
3045,12,29
3046,20,63
3047,17,49
3048,138,351
3049,288,576
3050,147,354
3051,21,54
3052,9,22
3053,81,166
3054,10,22
3055,29,61
3056,11,33
3057,9,24
3058,13,37
3059,226,641
3060,95,244
3061,25,52
3062,16,46
3063,52,145
3064,48,110
3065,530,1119
3066,54,146
3067,38,137
3068,146,299
3069,39,79
3070,493,1180
3071,335,936
3072,38,80
3073,14,29
3074,25,55
3075,78,173
3076,109,226
3077,11,27
3078,104,261
3079,45,109
3080,10,30
3081,38,99
3082,33,71
3083,20,42
3084,11,25
3085,16,47
3086,29,79
3087,24,58
3088,10,24
3089,17,37
3090,15,38
3091,10,27
3092,22,52
3093,12,29
3094,16,33
3095,82,185
3096,16,41
3097,29,67
3098,11,22
3099,206,550
3100,40,159
3101,8,27
3102,15,65
3103,11,26
3104,21,55
3105,35,76
3106,23,47
3107,246,546
3108,180,398
3109,13,26
3110,41,111
3111,12,25
3112,30,89
3113,12,27
3114,94,208
3115,39,81
3116,50,120
3117,10,23
3118,57,159
3119,8,22
3120,24,59
3121,9,20
3122,28,57
3123,101,217
3124,11,37
3125,29,59
3126,25,55
3127,31,110
3128,20,44
3129,26,58
3130,10,36
3131,13,41
3132,214,448
3133,10,26
3134,38,87
3135,708,1908
3136,9,22
3137,148,343
3138,16,44
3139,9,22
3140,12,24
3141,19,44
3142,71,153
3143,104,263
3144,7,25
3145,102,211
3146,31,62
3147,17,38
3148,39,105
3149,28,90
3150,18,48
3151,28,76
3152,18,57
3153,70,140
3154,33,70
3155,24,68
3156,14,38
3157,26,56
3158,75,189
3159,16,47
3160,38,102
3161,66,140
3162,16,36
3163,35,102
3164,13,28
3165,150,312
3166,38,89
3167,47,103
3168,176,357
3169,57,133
3170,55,120
3171,13,34
3172,30,67
3173,37,77
3174,266,553
3175,100,229
3176,47,101
3177,39,101
3178,52,121
3179,23,78
3180,6,25
3181,15,32
3182,39,107
3183,13,40
3184,8,20
3185,31,70
3186,21,70
3187,10,25
3188,27,60
3189,173,404
3190,12,26
3191,13,45
3192,109,259
3193,17,49
3194,11,42
3195,25,54
3196,14,31
3197,457,1751
3198,109,308
3199,21,56
3200,36,103
3201,10,23
3202,9,20
3203,7,22
3204,691,1393
3205,50,116
3206,97,233
3207,28,85
3208,6,24
3209,16,33
3210,340,817
3211,7,41
3212,11,31
3213,56,119
3214,96,248
3215,43,122
3216,91,205
3217,50,102
3218,232,506
3219,48,115
3220,19,42
3221,16,40
3222,28,57
3223,125,449
3224,41,188
3225,39,85
3226,11,28
3227,83,203
3228,190,507
3229,64,174
3230,42,126
3231,676,1735
3232,10,40
3233,10,25
3234,42,130
3235,44,113
3236,58,173
3237,22,57
3238,116,253
3239,10,21
3240,181,403
3241,41,100
3242,33,75
3243,26,58
3244,53,112
3245,281,732
3246,9,25
3247,51,125
3248,56,142
3249,64,145
3250,22,53
3251,86,242
3252,36,99
3253,115,282
3254,11,37
3255,34,93
3256,55,127
3257,18,63
3258,39,125
3259,233,472
3260,5,20
3261,30,73
3262,16,37
3263,142,297
3264,10,25
3265,37,85
3266,113,459
3267,24,52
3268,8,24
3269,57,151
3270,85,174
3271,123,278
3272,12,33
3273,95,193
3274,102,219
3275,17,62
3276,24,69
3277,18,40
3278,9,28
3279,25,55
3280,35,78
3281,15,47
3282,95,273
3283,27,72
3284,44,96
3285,44,103
3286,108,241
3287,47,141
3288,29,73
3289,220,461
3290,14,31
3291,67,159
3292,185,382
3293,100,267
3294,26,71
3295,24,80
3296,22,63
3297,15,32
3298,1,70
3299,66,158
3300,9,30
3301,112,228
3302,19,43
3303,93,241
3304,17,35
3305,6,23
3306,19,43
3307,16,42
3308,19,44
3309,144,320
3310,8,23
3311,30,82
3312,58,183
3313,14,32
3314,12,32
3315,12,27
3316,15,37
3317,80,196
3318,22,81
3319,109,297
3320,25,63
3321,30,62
3322,25,61
3323,10,21
3324,23,85
3325,17,36
3326,25,56
3327,16,33
3328,2,26
3329,24,49
3330,49,106
3331,46,94
3332,24,64
3333,7,20
3334,8,28
3335,26,79
3336,4,20
3337,7,24
3338,31,67
3339,337,720
3340,20,67
3341,28,68
3342,121,376
3343,14,29
3344,179,402
3345,138,322
3346,58,142
3347,154,422
3348,56,182
3349,84,168
3350,9,24
3351,78,214
3352,22,46
3353,8,21
3354,115,411
3355,8,32
3356,12,25
3357,255,592
3358,19,64
3359,26,80
3360,13,31
3361,100,250
3362,17,36
3363,18,45
3364,15,44
3365,21,81
3366,18,37
3367,1418,3137
3368,19,59
3369,12,38
3370,13,31
3371,22,50
3372,75,181
3373,11,34
3374,10,28
3375,22,61
3376,65,145
3377,9,20
3378,8,21
3379,111,235
3380,35,71
3381,35,71
3382,42,150
3383,218,446
3384,20,45
3385,9,21
3386,44,97
3387,9,24
3388,9,23
3389,41,120
3390,10,26
3391,72,176
3392,13,30
3393,536,1366
3394,26,62
3395,28,86
3396,13,65
3397,17,46
3398,40,90
3399,33,80
3400,364,1251
3401,11,22
3402,9,24
3403,32,70
3404,9,38
3405,107,250
3406,27,65
3407,44,151
3408,1506,3125
3409,17,55
3410,5,20
3411,12,28
3412,185,460
3413,27,64
3414,70,148
3415,17,37
3416,13,38
3417,27,65
3418,13,36
3419,47,135
3420,37,82
3421,228,626
3422,33,66
3423,43,114
3424,93,233
3425,19,50
3426,23,74
3427,9,28
3428,20,52
3429,43,104
3430,60,180
3431,213,620
3432,10,20
3433,78,195
3434,40,83
3435,20,54
3436,102,297
3437,27,71
3438,8,23
3439,19,62
3440,69,160
3441,208,422
3442,137,319
3443,24,63
3444,25,57
3445,10,27
3446,56,119
3447,39,128
3448,28,80
3449,12,26
3450,52,112
3451,28,68
3452,53,129
3453,9,34
3454,23,54
3455,10,20
3456,117,289
3457,9,24
3458,25,67
3459,31,78
3460,10,23
3461,8,24
3462,67,251
3463,50,159
3464,41,121
3465,128,485
3466,12,26
3467,94,235
3468,9,22
3469,10,21
3470,10,20
3471,56,146
3472,12,35
3473,18,53
3474,35,82
3475,22,87
3476,48,132
3477,11,27
3478,9,24
3479,19,41
3480,11,23
3481,36,78
3482,25,50
3483,8,21
3484,128,269
3485,27,61
3486,62,150
3487,8,27
3488,13,35
3489,91,226
3490,311,626
3491,16,40
3492,34,113
3493,126,310
3494,178,483
3495,9,29
3496,9,27
3497,0,29
3498,86,243
3499,11,25
3500,8,20
3501,19,48
3502,74,157
3503,112,227
3504,122,266
3505,41,96
3506,19,63
3507,31,90
3508,57,130
3509,39,86
3510,220,478
3511,19,45
3512,24,62
3513,13,37
3514,125,301
3515,21,63
3516,17,36
3517,148,310
3518,37,100
3519,12,27
3520,1,28
3521,7,20
3522,352,843
3523,21,61
3524,27,69
3525,90,204
3526,19,41
3527,17,42
3528,39,99
3529,48,191
3530,15,61
3531,25,77
3532,42,162
3533,18,50
3534,17,53
3535,11,32
3536,145,342
3537,20,47
3538,8,20
3539,12,37
3540,220,455
3541,17,39
3542,11,28
3543,50,127
3544,10,20
3545,19,48
3546,71,160
3547,69,143
3548,60,130
3549,20,84
3550,13,56
3551,40,81
3552,30,98
3553,57,122
3554,99,213
3555,11,26
3556,20,46
3557,22,65
3558,10,20
3559,91,279
3560,16,40
3561,91,214
3562,230,571
3563,42,88
3564,35,88
3565,87,213
3566,10,21
3567,27,63
3568,59,151
3569,9,28
3570,21,50
3571,78,197
3572,35,103
3573,9,23
3574,12,27
3575,37,78
3576,52,119
3577,39,91
3578,107,230
3579,20,57
3580,20,56
3581,46,124
3582,58,150
3583,34,83
3584,36,100
3585,15,34
3586,8,37
3587,13,29
3588,8,25
3589,170,354
3590,15,36
3591,77,165
3592,15,34
3593,95,203
3594,26,61
3595,20,64
3596,66,142
3597,82,266
3598,66,134
3599,8,21
3600,32,67
3601,143,307
3602,20,49
3603,17,50
3604,57,135
3605,69,176
3606,340,867
3607,15,64
3608,62,155
3609,218,628
3610,234,476
3611,34,77
3612,97,325
3613,36,149
3614,712,1723
3615,45,121
3616,37,101
3617,103,308
3618,35,124
3619,24,53
3620,10,26
3621,18,38
3622,59,121
3623,131,333
3624,32,70
3625,28,76
3626,131,368
3627,34,79
3628,21,54
3629,7,26
3630,69,160
3631,9,40
3632,27,57
3633,23,72
3634,35,84
3635,39,90
3636,24,58
3637,71,147
3638,46,104
3639,139,392
3640,32,73
3641,9,26
3642,206,431
3643,37,126
3644,31,70
3645,7,26
3646,10,21
3647,108,216
3648,23,67
3649,73,170
3650,12,32
3651,94,280
3652,8,22
3653,89,179
3654,42,110
3655,32,82
3656,20,44
3657,42,103
3658,60,186
3659,13,30
3660,16,33
3661,32,135
3662,72,230
3663,139,459
3664,8,31
3665,11,23
3666,10,35
3667,33,67
3668,23,59
3669,147,318
3670,6,20
3671,85,198
3672,8,23
3673,7,26
3674,20,55
3675,27,73
3676,33,70
3677,10,32
3678,10,21
3679,27,87
3680,74,166
3681,13,30
3682,18,41
3683,26,87
3684,7,21
3685,16,60
3686,16,38
3687,79,289
3688,34,83
3689,217,488
3690,10,27
3691,7,20
3692,11,34
3693,11,23
3694,218,556
3695,15,34
3696,13,29
3697,20,76
3698,3,20
3699,87,202
3700,73,198
3701,42,85
3702,12,31
3703,221,611
3704,9,42
3705,24,60
3706,16,57
3707,31,68
3708,753,1525
3709,266,580
3710,25,65
3711,39,100
3712,60,172
3713,14,37
3714,102,213
3715,49,144
3716,11,25
3717,93,189
3718,139,351
3719,15,45
3720,37,100
3721,58,179
3722,70,156
3723,48,109
3724,7,26
3725,72,210
3726,20,51
3727,20,58
3728,20,47
3729,74,152
3730,17,51
3731,20,67
3732,5,46
3733,106,215
3734,44,97
3735,16,39
3736,71,166
3737,32,76
3738,20,67
3739,33,76
3740,81,183
3741,13,26
3742,72,203
3743,13,28
3744,29,84
3745,21,53
3746,3,25
3747,73,221
3748,14,30
3749,17,37
3750,12,32
3751,19,65
3752,20,68
3753,11,45
3754,9,20
3755,87,201
3756,12,29
3757,24,61
3758,19,38
3759,10,32
3760,25,58
3761,122,253
3762,138,296
3763,20,55
3764,7,21
3765,139,316
3766,30,69
3767,89,261
3768,25,67
3769,25,57
3770,18,42
3771,10,39
3772,12,30
3773,13,45
3774,129,259
3775,11,34
3776,131,329
3777,41,98
3778,56,147
3779,11,22
3780,16,34
3781,341,722
3782,65,130
3783,33,92
3784,74,176
3785,217,522
3786,166,362
3787,102,310
3788,27,69
3789,26,87
3790,109,372
3791,18,37
3792,57,117
3793,256,611
3794,15,39
3795,126,279
3796,118,353
3797,14,44
3798,9,22
3799,129,262
3800,24,58
3801,44,110
3802,77,225
3803,0,35
3804,48,105
3805,148,296
3806,19,40
3807,92,190
3808,17,46
3809,380,799
3810,48,118
3811,28,81
3812,10,38
3813,160,424
3814,21,43
3815,18,49
3816,32,74
3817,107,356
3818,11,24
3819,52,134
3820,25,61
3821,213,439
3822,40,92
3823,2,34
3824,26,62
3825,203,446
3826,247,712
3827,75,292
3828,10,22
3829,14,39
3830,83,192
3831,10,21
3832,74,181
3833,39,94
3834,18,39
3835,28,68
3836,80,172
3837,127,256
3838,8,25
3839,19,66
3840,16,45
3841,347,785
3842,16,50
3843,36,93
3844,85,214
3845,125,334
3846,14,32
3847,25,60
3848,22,56
3849,19,51
3850,5,23
3851,61,141
3852,67,217
3853,254,536
3854,28,62
3855,10,25
3856,165,467
3857,10,24
3858,119,245
3859,21,63
3860,45,147
3861,30,118
3862,77,185
3863,56,131
3864,15,33
3865,10,36
3866,217,502
3867,117,332
3868,35,108
3869,40,152
3870,11,25
3871,141,464
3872,52,149
3873,8,44
3874,56,172
3875,19,40
3876,11,25
3877,534,1097
3878,21,52
3879,203,525
3880,15,31
3881,20,44
3882,61,189
3883,17,34
3884,13,30
3885,579,1286
3886,10,24
3887,56,151
3888,18,74
3889,166,422
3890,12,28
3891,13,28
3892,16,50
3893,123,279
3894,78,217
3895,15,46
3896,81,213
3897,69,190
3898,20,71
3899,218,615
3900,23,57
3901,30,66
3902,48,97
3903,16,38
3904,12,36
3905,13,37
3906,200,495
3907,28,78
3908,16,36
3909,10,22
3910,73,159
3911,13,31
3912,11,26
3913,125,296
3914,7,22
3915,47,101
3916,170,482
3917,17,42
3918,24,58
3919,22,47
3920,28,76
3921,93,193
3922,61,230
3923,26,77
3924,14,31
3925,65,154
3926,35,77
3927,80,178
3928,76,152
3929,1,49
3930,10,20
3931,100,240
3932,17,56
3933,49,104
3934,7,24
3935,273,598
3936,129,264
3937,50,156
3938,276,562
3939,40,89
3940,18,40
3941,13,36
3942,8,33
3943,14,28
3944,101,249
3945,12,32
3946,12,26
3947,17,35
3948,21,45
3949,141,407
3950,18,38
3951,31,83
3952,13,33
3953,409,908
3954,10,32
3955,15,31
3956,21,45
3957,206,675
3958,392,862
3959,119,257
3960,123,276
3961,19,40
3962,56,123
3963,22,45
3964,10,24
3965,94,246
3966,18,68
3967,55,160
3968,208,455
3969,11,152
3970,15,50
3971,45,103
3972,289,675
3973,82,166
3974,9,25
3975,8,22
3976,16,58
3977,9,23
3978,19,44
3979,17,36
3980,15,38
3981,56,201
3982,35,89
3983,19,49
3984,78,178
3985,89,347
3986,95,236
3987,33,73
3988,25,50
3989,34,101
3990,10,47
3991,13,34
3992,10,27
3993,107,271
3994,30,124
3995,88,200
3996,22,48
3997,26,57
3998,56,128
3999,20,52
4000,10,20
4001,46,121
4002,20,46
4003,24,52
4004,12,24
4005,319,783
4006,25,68
4007,124,271
4008,10,23
4009,30,65
4010,68,142
4011,11,35
4012,75,194
4013,11,30
4014,16,36
4015,32,104
4016,29,82
4017,65,169
4018,43,112
